pincode,state_id,area_code,area_name,region,is_edl,ecom_zone,apex_service,apex_tat,apex_zone,surface_service,surface_tat,surface_zone,dp_service,dp_tat,dp_zone
583216,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583217,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583218,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583219,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583220,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583221,16,HSP,HOSAPETE,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
583222,16,HSP,HOSAPETE,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583223,16,HSP,HOSAPETE,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
583224,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
583225,16,HSP,HOSAPETE,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
583226,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583227,16,GVH,GANGAVATHI,SOUTH2,1,C,none,96,ST,none,96,S2,both,72,B
583228,16,KOP,KOPPAL,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
583229,16,SND,SINDHNUR,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
583230,16,KOP,KOPPAL,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
583231,16,KOP,KOPPAL,SOUTH2,0,C,inbound,48,ST,none,96,S2,both,48,B
583232,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583233,16,HSP,HOSAPETE,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
583234,16,HSP,HOSAPETE,SOUTH2,0,C,inbound,120,ST,inbound,120,S2,both,48,B
583235,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583236,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583237,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583238,16,KOP,KOPPAL,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583239,16,HSP,HOSAPETE,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
583240,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
583242,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
583244,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
583245,16,HSP,HOSAPETE,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583250,16,KOP,KOPPAL,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
583252,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
583253,16,KOP,KOPPAL,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583255,16,HSP,HOSAPETE,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583263,16,KOP,KOPPAL,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583265,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
583268,16,GVH,GANGAVATHI,SOUTH2,1,C,none,96,ST,none,96,S2,both,72,B
583269,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
583271,16,GVH,GANGAVATHI,SOUTH2,1,C,none,144,ST,none,144,S2,both,72,B
583272,16,GVH,GANGAVATHI,SOUTH2,1,C,none,144,ST,none,144,S2,both,72,B
583273,16,HSP,HOSAPETE,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
583275,16,TRG,TORANAGAL,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
583276,16,HSP,HOSAPETE,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
583286,16,HSP,HOSAPETE,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
584101,16,RCR,RAICHUR,SOUTH2,0,C,inbound,48,ST,none,144,S2,both,48,B
584102,16,RCR,RAICHUR,SOUTH2,0,C,inbound,48,ST,none,144,S2,both,48,B
584103,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584104,16,RCR,RAICHUR,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
584111,16,SHU,SHAHPUR,SOUTH2,1,C,none,144,ST,none,144,S2,,,
584112,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
584113,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,,,
584114,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
584115,16,LGR,LINGASUGAR,SOUTH2,1,B,none,120,ST,none,144,S2,both,48,B
584116,16,SHU,SHAHPUR,SOUTH2,1,C,none,120,ST,none,120,S2,,,
584118,16,SRV,SIRWAR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584119,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
584121,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
584122,16,LGR,LINGASUGAR,SOUTH2,1,B,none,96,ST,none,120,S2,both,48,B
584123,16,SRV,SIRWAR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584124,16,SND,SINDHNUR,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
584125,16,LGR,LINGASUGAR,SOUTH2,1,B,none,120,ST,none,144,S2,both,48,B
584126,16,SHU,SHAHPUR,SOUTH2,1,C,none,144,ST,none,144,S2,,,
584127,16,LGR,LINGASUGAR,SOUTH2,1,B,none,120,ST,none,144,S2,,,
584128,16,SND,SINDHNUR,SOUTH2,1,C,none,72,ST,none,96,S2,both,48,B
584129,16,SRV,SIRWAR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584130,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
584131,16,KOP,KOPPAL,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584132,16,SND,SINDHNUR,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
584133,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
584134,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584135,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584136,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,,,
584138,16,SND,SINDHNUR,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
584139,16,LGR,LINGASUGAR,SOUTH2,1,B,none,120,ST,none,144,S2,,,
584140,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,,,
584142,16,SRV,SIRWAR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584143,16,SRV,SIRWAR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584166,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
584167,16,SND,SINDHNUR,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
584170,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584202,16,RCR,RAICHUR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
584203,16,SRV,SIRWAR,SOUTH2,1,C,none,144,ST,none,144,S2,,,
585101,16,GUL,KALABURAGI,SOUTH1,0,C,both,48,ST,both,72,S2,both,48,B
585102,16,GUL,KALABURAGI,SOUTH1,0,C,both,48,ST,both,72,S2,both,48,B
585103,16,GUL,KALABURAGI,SOUTH1,0,C,both,48,ST,both,72,S2,both,48,B
585104,16,GUL,KALABURAGI,SOUTH1,0,C,both,48,ST,both,72,S2,both,48,B
585105,16,GUL,KALABURAGI,SOUTH1,1,C,none,48,ST,none,72,S2,both,48,B
585152,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585154,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585201,16,YDR,YADGIR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
585202,16,YDR,YADGIR,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
585210,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585212,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585213,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585214,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585215,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585216,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
585217,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585218,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585219,16,GUL,KALABURAGI,SOUTH1,1,C,none,144,ST,none,168,S2,,,
585220,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585221,16,YDR,YADGIR,SOUTH2,0,C,inbound,120,ST,inbound,120,S2,both,48,B
585222,16,SDF,"SEDAM REACH",SOUTH1,0,C,inbound,96,ST,inbound,120,S2,both,48,C
585223,16,SHU,SHAHPUR,SOUTH2,0,C,inbound,48,ST,none,96,S2,both,48,B
585224,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585225,16,WDF,"WADI REACH",SOUTH1,1,C,none,96,ST,none,120,S2,both,48,C
585229,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585236,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585237,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585239,16,BLR,"AIRPORT SERVICE CENTRE",SOUTH2,1,A,none,96,ST,none,96,S2,,,
585240,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585245,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585248,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585256,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
585262,16,GUL,KALABURAGI,SOUTH1,1,C,none,144,ST,none,168,S2,,,
585265,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585287,16,SHU,SHAHPUR,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
585290,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585291,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585301,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585302,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585303,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585304,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585305,32,HYD,TOLICHOWKI,SOUTH1,1,A,none,96,ST,none,120,S2,,,
585306,16,SDF,"SEDAM REACH",SOUTH1,1,C,none,120,ST,none,144,S2,both,48,C
585307,32,HYD,TOLICHOWKI,SOUTH1,1,A,none,96,ST,none,120,S2,,,
585308,16,GUL,KALABURAGI,SOUTH1,1,C,none,48,ST,none,72,S2,,,
585309,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585311,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585312,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585313,16,HUF,"HUMNABAD REACH",SOUTH1,0,C,both,96,ST,both,96,S2,both,72,C
585314,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585315,16,BLR,"INTERNATIONAL TECH PARK",SOUTH2,1,A,none,96,ST,none,96,S2,,,
585316,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585318,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585319,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585320,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585321,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585322,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585323,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585324,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585325,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585326,16,BID,BIDAR,SOUTH1,1,C,none,144,ST,none,144,S2,,,
585327,16,BSV,"BASAVKALYAN REACH",SOUTH1,1,C,none,168,ST,none,168,S2,both,72,C
585329,16,BID,BIDAR,SOUTH1,1,C,none,120,ST,none,120,S2,,,
585330,16,HUF,"HUMNABAD REACH",SOUTH1,1,C,none,144,ST,none,144,S2,both,72,C
585331,16,BID,BIDAR,SOUTH1,1,C,none,120,ST,none,120,S2,,,
585337,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585338,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585339,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585340,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585341,16,GUL,KALABURAGI,SOUTH1,1,C,none,72,ST,none,96,S2,,,
585342,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585343,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585344,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585351,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585353,16,BID,BIDAR,SOUTH1,1,C,none,120,ST,none,120,S2,,,
585355,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585359,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585361,16,GUL,KALABURAGI,SOUTH1,1,C,none,96,ST,none,120,S2,,,
585372,16,GUL,KALABURAGI,SOUTH1,1,C,none,120,ST,none,144,S2,,,
585401,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,72,S2,both,72,B
585402,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,72,S2,both,72,B
585403,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,72,S2,both,72,B
585411,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,120,S2,,,
585414,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,120,S2,,,
585415,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,120,S2,,,
585416,16,BID,BIDAR,SOUTH1,1,C,none,120,ST,none,120,S2,,,
585417,16,BID,BIDAR,SOUTH1,1,C,none,120,ST,none,120,S2,,,
585418,16,BID,BIDAR,SOUTH1,1,C,none,144,ST,none,144,S2,,,
585419,16,BID,BIDAR,SOUTH1,1,C,none,144,ST,none,144,S2,,,
585421,16,BID,BIDAR,SOUTH1,1,C,none,120,ST,none,120,S2,,,
585436,16,BID,BIDAR,SOUTH1,0,C,both,72,ST,both,120,S2,,,
585437,16,BID,BIDAR,SOUTH1,1,C,none,144,ST,none,144,S2,,,
585443,16,BID,BIDAR,SOUTH1,1,C,none,144,ST,none,144,S2,,,
586101,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,120,S2,both,48,B
586102,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,48,S2,both,48,B
586103,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,144,S2,both,48,B
586104,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,144,S2,both,48,B
586105,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,144,S2,both,48,B
586106,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,48,S2,both,48,B
586107,16,BIJ,VIJAYAPURA,SOUTH2,0,C,inbound,48,ST,none,48,S2,both,48,B
586108,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
586109,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
586111,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586112,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586113,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
586114,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586115,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,0,B,inbound,120,ST,inbound,144,S2,,,
586116,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586117,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586118,16,SDG,SINDAGI,SOUTH2,1,C,none,120,ST,none,144,S2,,,
586119,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,,,
586120,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586121,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586122,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586123,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586124,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586125,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586126,16,JAM,JAMKHANDI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,B
586127,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586128,16,SDG,SINDAGI,SOUTH2,0,C,inbound,120,ST,inbound,144,S2,both,48,C
586129,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586130,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
586144,16,SDG,SINDAGI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
586148,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
586149,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,both,48,B
586151,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586161,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586163,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586166,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586169,16,SDG,SINDAGI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
586201,16,BIJ,VIJAYAPURA,SOUTH2,1,C,none,144,ST,none,144,S2,,,
586202,16,SDG,SINDAGI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
586203,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586204,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586205,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586206,16,SDG,SINDAGI,SOUTH2,1,C,none,120,ST,none,144,S2,,,
586207,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586208,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586209,16,IDN,INDI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
586210,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
586211,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586212,16,MBQ,MUDDEBIHAL,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,C
586213,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586214,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586215,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586216,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586217,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586218,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586223,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586231,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586235,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586236,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586242,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,120,ST,none,144,S2,,,
586245,16,MBQ,MUDDEBIHAL,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
587101,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587102,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587103,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587104,16,BAG,BAGALKOT,SOUTH2,1,C,none,96,ST,none,96,S2,both,48,B
587111,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587112,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,,,
587113,16,MUH,MUDHOL,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587114,16,BDM,BADAMI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,B
587115,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
587116,16,BIL,BILLGI,SOUTH2,0,C,inbound,48,ST,none,120,S2,both,48,B
587117,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
587118,16,IKL,ILKAL,SOUTH2,0,C,inbound,96,ST,inbound,120,S2,both,48,B
587119,16,JAM,JAMKHANDI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,B
587120,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
587121,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
587122,16,MUH,MUDHOL,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587124,16,IKL,ILKAL,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,B
587125,16,IKL,ILKAL,SOUTH2,0,C,inbound,24,ST,none,144,S2,both,48,B
587126,16,BIL,BILLGI,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587143,16,RNN,RANEBENNUR,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
587145,16,IKL,ILKAL,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
587154,16,IKL,ILKAL,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,B
587155,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
587201,16,BDM,BADAMI,SOUTH2,0,C,inbound,24,ST,none,48,S2,both,48,B
587202,16,IKL,ILKAL,SOUTH2,1,C,none,96,ST,none,120,S2,,,
587203,16,BDM,BADAMI,SOUTH2,1,C,none,72,ST,none,96,S2,both,48,B
587204,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587205,16,BDM,BADAMI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,B
587206,16,HBL,"HUBLI SERVICE CENTRE",SOUTH2,1,B,none,96,ST,none,120,S2,,,
587207,16,BIL,BILLGI,SOUTH2,1,C,none,96,ST,none,96,S2,,,
587212,16,BNT,BANAHATTI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,C
587213,16,BAG,BAGALKOT,SOUTH2,1,C,none,120,ST,none,120,S2,both,48,B
587301,16,JAM,JAMKHANDI,SOUTH2,1,C,none,72,ST,none,96,S2,both,48,B
587302,16,JAM,JAMKHANDI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
587311,16,BNT,BANAHATTI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
587312,16,BNT,BANAHATTI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,C
587313,16,MUH,MUDHOL,SOUTH2,0,C,inbound,48,ST,none,120,S2,both,48,B
587314,16,BNT,BANAHATTI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
587315,16,BNT,BANAHATTI,SOUTH2,1,C,none,96,ST,none,120,S2,both,48,C
587316,16,BNT,BANAHATTI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
587320,16,BNT,BANAHATTI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,C
587322,16,JAM,JAMKHANDI,SOUTH2,1,C,none,120,ST,none,144,S2,both,48,B
590001,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590002,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590003,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590004,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590005,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590006,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590007,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590008,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590009,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
590010,16,IXG,BELAGAVI,SOUTH2,0,C,both,24,ST,both,72,S2,both,48,B
